Type,SKU,Name,Published,Parent,"Is featured?","Visibility in catalog","Short description",Description,"In stock?",Stock,Weight,Length,Width,Height,"Sale price","Regular price",Categories,Images,"Attribute 1 name","Attribute 1 value (s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value (s)","Attribute 2 visible","Attribute 2 global"
variation,AR1800-37,NOTELUX,1,AR1800,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,9999,"13,15","0,43","0,32","0,2",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,"royal blue",1,1,Size,,1,1
variation,AR1800-48,NOTELUX,1,AR1800,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,9999,"13,15","0,43","0,32","0,2",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,lime,1,1,Size,,1,1
variable,AR1804,ARCONOT,1,,,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,9999,"15,12","0,42","0,315","0,23",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,"black, blue, red, white, orange, turquoise, royal blue, lime",1,1,Size,,1,1
variation,AR1804-04,ARCONOT,1,AR1804,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,9999,"15,12","0,42","0,315","0,23",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,blue,1,1,Size,,1,1
variation,AR1804-05,ARCONOT,1,AR1804,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,9999,"15,12","0,42","0,315","0,23",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,red,1,1,Size,,1,1
variation,AR1804-06,ARCONOT,1,AR1804,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,9999,"15,12","0,42","0,315","0,23",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,white,1,1,Size,,1,1
variation,AR1804-10,ARCONOT,1,AR1804,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,9999,"15,12","0,42","0,315","0,23",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,orange,1,1,Size,,1,1
variation,AR1804-12,ARCONOT,1,AR1804,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,9999,"15,12","0,42","0,315","0,23",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,turquoise,1,1,Size,,1,1
variation,AR1804-37,ARCONOT,1,AR1804,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,9999,"15,12","0,42","0,315","0,23",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,"royal blue",1,1,Size,,1,1
variation,AR1804-48,ARCONOT,1,AR1804,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,9999,"15,12","0,42","0,315","0,23",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,lime,1,1,Size,,1,1
simple,AR1810,KUBZLE,1,,0,visible,"Puzzle 3D 8 pezzi magnetico","Puzzle 3D composto da 8 pezzi in metallo magnetico",1,9999,"15,15","0,255","0,22","0,2",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Accessori ufficio > Ferma carte e trofei","https://cdn1.midocean.com/image/700X700/ar1810-16.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16a.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16-ambiant.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16-print.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16b.jpg",,,,,,,,
variable,AR9684,EVERWRITE,1,,,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,9999,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,"black, blue, red, white",1,1,Size,,1,1
variation,AR9684-04,EVERWRITE,1,AR9684,0,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,9999,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,blue,1,1,Size,,1,1
variation,AR9684-05,EVERWRITE,1,AR9684,0,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,9999,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,red,1,1,Size,,1,1
variation,AR9684-06,EVERWRITE,1,AR9684,0,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,9999,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,white,1,1,Size,,1,1
